,Tweet_ID,Score,Twitt_Text
40000,1282886569880428544,0.03333333333333333,0
40001,1282886903734382592,-0.4,0
40002,1282887178079502338,0.15357142857142855,0
40003,1282887564165214209,0.0,0
40004,1282888040898269184,0.0,0
40005,1282888713748520962,0.03958333333333333,0
40006,1282888802684592130,0.09285714285714283,0
40007,1282888849459478528,0.041666666666666664,0
40008,1282889180071317504,0.5454545454545454,0
40009,1282889290121383937,0.17470238095238094,0
40010,1282890023168290816,0.0,0
40011,1282890344158330880,0.13636363636363635,0
40012,1282890354073784324,0.0,0
40013,1282890951615111169,0.1,0
40014,1282891014659768320,0.0,0
40015,1282891255035420674,0.03166666666666666,0
40016,1282891306566479872,0.13636363636363635,0
40017,1282892049184956416,-0.2,0
40018,1282892784664481792,0.13636363636363635,0
40019,1282893390577893379,0.0,0
40020,1282893417643757568,0.35,0
40021,1282893709424627715,0.275,0
40022,1282895342892134400,0.2625,0
40023,1282896127512240128,0.6,0
40024,1282896306407649281,0.16583806818181818,0
40025,1282896556098818050,0.2,0
40026,1282896769895063554,1.0,0
40027,1282897225811660800,0.0,0
40028,1282897240005246977,0.013888888888888895,0
40029,1282897320531517440,0.0,0
40030,1282897366765285376,-0.30000000000000004,0
40031,1282897367839072261,0.04444444444444445,0
40032,1282897950620950531,0.19375,0
40033,1282898251084107777,0.15511363636363634,0
40034,1282898770645200896,-0.1351851851851852,0
40035,1282898792912572416,0.4666666666666667,0
40036,1282898966623944708,0.4,0
40037,1282899800502013952,0.4083333333333333,0
40038,1282900785437655040,0.455,0
40039,1282901117093974017,0.4,0
40040,1282901794742398977,0.26666666666666666,0
40041,1282902232401416192,0.15625,0
40042,1282902291352178688,0.6,0
40043,1282902641903837184,0.45,0
40044,1282902972318416897,-0.017735389610389618,0
40045,1282903594656768000,0.15,0
40046,1282904711868420096,0.0,0
40047,1282904997076668421,0.0,0
40048,1282905129583247361,0.05113636363636363,0
40049,1282905209228922880,-0.0625,0
40050,1282905358718074882,0.13636363636363635,0
40051,1282905662125756416,-0.025,0
40052,1282906521450381313,0.2622727272727273,0
40053,1282906847763140609,0.0,0
40054,1282907162751012864,0.07142857142857144,0
40055,1282907686963748865,0.325,0
40056,1282907710783193088,0.016666666666666666,0
40057,1282907847672639495,-0.07777777777777779,0
40058,1282908343678402561,0.16,0
40059,1282908365652402176,-0.3538818359375,0
40060,1282908406370775042,0.36041666666666666,0
40061,1282908420069306369,0.5,0
40062,1282908497177272322,0.0,0
40063,1282908804544368641,0.0,0
40064,1282909536852914177,0.5,0
40065,1282909706252582914,0.054166666666666696,0
40066,1282910268343934976,0.0,0
40067,1282910274014654464,0.4952380952380953,0
40068,1282910571537534979,0.0,0
40069,1282910642974994433,-0.1,0
40070,1282911089542393856,0.4,0
40071,1282911310238359552,0.7,0
40072,1282912563567763456,0.0,0
40073,1282913116993576960,0.7114285714285715,0
40074,1282914158900649986,0.3181818181818182,0
40075,1282914228706279425,0.10666666666666667,0
40076,1282914395866247169,0.0,0
40077,1282914494168158210,0.06628787878787877,0
40078,1282915875360825344,0.13068181818181818,0
40079,1282915994768257024,0.0,0
40080,1282916075877871616,0.011111111111111118,0
40081,1282916255322775554,0.3583333333333333,0
40082,1282916424298766336,0.13636363636363635,0
40083,1282917298483888128,0.2681818181818182,0
40084,1282917511021780992,0.0,0
40085,1282917726164582405,0.2,0
40086,1282917848864583680,0.0,0
40087,1282917856108326919,0.0,0
40088,1282917912903184384,0.0,0
40089,1282918331146788864,0.5,0
40090,1282918381172080641,-0.022222222222222227,0
40091,1282918384200372224,0.06818181818181818,0
40092,1282919292313403392,0.0,0
40093,1282919386064527361,0.4166666666666667,0
40094,1282919525592305665,0.09166666666666667,0
40095,1282919944762556416,0.5,0
40096,1282920395314802690,0.13333333333333333,0
40097,1282920738253443073,0.35000000000000003,0
40098,1282922757706186754,-0.1,0
40099,1282923528384401409,0.34448051948051944,0
40100,1282923761390497793,0.35,0
40101,1282924887900917760,1.0,0
40102,1282925278143094785,0.0,0
40103,1282925341594525696,0.1375,0
40104,1282926938315567106,-0.25,0
40105,1282927072843689986,-0.3333333333333333,0
40106,1282928130487918593,0.025,0
40107,1282929029721591808,0.3446986607142857,0
40108,1282929298635186178,0.1,0
40109,1282929476255518721,0.04999999999999999,0
40110,1282929616194240512,0.01233766233766233,0
40111,1282929767138893824,0.525,0
40112,1282929777725210624,-0.2,0
40113,1282929838383263745,0.15,0
40114,1282929993648152576,0.0,0
40115,1282929998576463872,0.08181818181818183,0
40116,1282930549070364674,-0.05272727272727272,0
40117,1282930717262057474,0.1,0
40118,1282931527073046534,0.35,0
40119,1282931941839450112,0.3,0
40120,1282931991063691272,0.2075,0
40121,1282932518040346626,0.0,0
40122,1282932635761881090,0.3125,0
40123,1282932757497294849,0.0,0
40124,1282933386189967360,0.0,0
40125,1282933398697201665,0.35,0
40126,1282933403441037313,0.0,0
40127,1282933777644376065,-0.07777777777777779,0
40128,1282934153349074945,0.2333333333333333,0
40129,1282934261851533314,-0.4458333333333333,0
40130,1282934290028822529,0.21212121212121213,0
40131,1282934397457571847,0.4375,0
40132,1282934475438141440,-0.15,0
40133,1282935105980424192,-0.13999999999999996,0
40134,1282935296825405440,0.1619047619047619,0
40135,1282935689219379201,0.35,0
40136,1282935812779388930,0.16666666666666666,0
40137,1282936216753758215,-0.15,0
40138,1282936270528876545,0.925,0
40139,1282936879210475520,0.85,0
40140,1282937039713906690,0.0,0
40141,1282937508506951680,0.21875,0
40142,1282937670721839105,0.85,0
40143,1282938014058999808,-0.5,0
40144,1282938124524552192,0.5,0
40145,1282938447750213632,0.371875,0
40146,1282938535255977984,0.021428571428571425,0
40147,1282938988094017536,0.4525,0
40148,1282940075018522624,0.2727272727272728,0
40149,1282940360486981633,0.625,0
40150,1282940463931101184,0.08333333333333333,0
40151,1282940537679630336,0.0,0
40152,1282940714347900928,0.1619047619047619,0
40153,1282940934246866946,-0.02083333333333334,0
40154,1282941104653045760,0.35,0
40155,1282941106838212611,0.1,0
40156,1282941187549208577,-0.07948717948717947,0
40157,1282941271364063232,-0.07948717948717947,0
40158,1282941401223684098,0.1875,0
40159,1282941476792610816,0.0,0
40160,1282941785577148416,0.8,0
40161,1282942403540930560,0.03333333333333333,0
40162,1282942429637816320,0.45,0
40163,1282942591114391556,-0.05,0
40164,1282942730100973569,0.18522727272727274,0
40165,1282942741983514624,0.325,0
40166,1282943126236205056,0.45,0
40167,1282943477454643201,-0.025,0
40168,1282943957387943936,0.17045454545454544,0
40169,1282944011754516480,0.3972222222222222,0
40170,1282944294496751619,0.4875,0
40171,1282944658394566656,0.0,0
40172,1282944852418801664,0.5416666666666666,0
40173,1282945111131779073,-0.29017857142857145,0
40174,1282945392833957888,0.25,0
40175,1282945406855524353,0.27045454545454545,0
40176,1282945691497771008,-0.4,0
40177,1282945772682727424,0.3,0
40178,1282946591318519808,0.0,0
40179,1282946653025112071,0.261328125,0
40180,1282946896416382977,0.5,0
40181,1282947195432579072,0.30666666666666664,0
40182,1282947690272362498,0.0,0
40183,1282947699696951296,0.4,0
40184,1282947991767322625,-0.016666666666666663,0
40185,1282948730283528192,0.0,0
40186,1282949655194669056,0.0,0
40187,1282949655773544448,0.0,0
40188,1282949904781004800,1.0,0
40189,1282950059307552771,0.3754545454545455,0
40190,1282950094279471104,0.5,0
40191,1282950577950007296,0.1,0
40192,1282950708455788544,0.0,0
40193,1282951362096041985,0.0,0
40194,1282951454899294211,0.7500000000000001,0
40195,1282951935071588352,0.0,0
40196,1282951962762387458,0.10121212121212124,0
40197,1282952139204169728,0.3,0
40198,1282952148758732801,0.0,0
40199,1282952593065549824,0.0,0
40200,1282952893541355526,0.4166666666666666,0
40201,1282953110474776576,0.1,0
40202,1282953398237589504,0.0,0
40203,1282953699858329600,-0.15625,0
40204,1282953743936491520,-0.025,0
40205,1282954175886884866,0.078125,0
40206,1282954671875919872,0.0,0
40207,1282955311385464833,0.04999999999999999,0
40208,1282955394231357440,0.35,0
40209,1282955397125615618,0.0,0
40210,1282955486040453120,0.1,0
40211,1282955607172173825,0.0,0
40212,1282956585594245120,-0.10370370370370373,0
40213,1282956591961198596,0.35,0
40214,1282956629584093184,0.0,0
40215,1282956636038950914,0.035,0
40216,1282956639478272000,-0.25,0
40217,1282956640556158977,0.19727272727272727,0
40218,1282956726485082112,1.0,0
40219,1282956947390517249,0.5,0
40220,1282957725752627201,0.1603896103896104,0
40221,1282957735529676802,0.1,0
40222,1282957792509259777,0.0,0
40223,1282958652803035136,0.7083333333333334,0
40224,1282958680888090625,1.0,0
40225,1282958922140340225,0.225,0
40226,1282959235748442117,0.16666666666666666,0
40227,1282959893687865346,0.15833333333333335,0
40228,1282960217878265856,0.16666666666666666,0
40229,1282960830456365057,0.3266666666666667,0
40230,1282960973251448832,0.0,0
40231,1282960979291144192,0.65,0
40232,1282961083997786112,0.0,0
40233,1282961387447255040,0.13636363636363635,0
40234,1282961595170205697,0.13636363636363635,0
40235,1282961752246956032,0.5,0
40236,1282962177142534144,0.625,0
40237,1282962368864149504,0.0,0
40238,1282963461765464064,-0.1,0
40239,1282963656439988225,0.10000000000000002,0
40240,1282963682822062081,0.5,0
40241,1282963940670988288,0.2,0
40242,1282964604960698369,0.0,0
40243,1282964625454243841,0.3125,0
40244,1282964712926388224,0.2333333333333333,0
40245,1282964735143501824,-0.1,0
40246,1282964735571496960,0.105,0
40247,1282964871265554432,0.02603174603174601,0
40248,1282965024160378881,0.05,0
40249,1282965384296112129,0.0,0
40250,1282965436557131778,0.09333333333333334,0
40251,1282965491175362560,0.0,0
40252,1282965977072898051,0.25,0
40253,1282966288168517633,-0.26861111111111113,0
40254,1282966392682287104,0.1,0
40255,1282967616651395073,0.13636363636363635,0
40256,1282967648918216705,0.5,0
40257,1282967766689959936,-0.16666666666666666,0
40258,1282967790622662656,-0.05,0
40259,1282967809224515585,0.0,0
40260,1282968115584724992,0.2722222222222222,0
40261,1282968721921843200,0.790625,0
40262,1282969005574238209,0.8,0
40263,1282969140467314688,0.0,0
40264,1282969320637816834,0.2571428571428571,0
40265,1282970467670863872,0.3166666666666667,0
40266,1282970585266393090,-0.25,0
