,Tweet_ID,Score,Twitt_Text
30000,1291394143080439809,-0.25,0
30001,1291394208180273153,0.5,0
30002,1291394423788642310,0.5,0
30003,1291394476762705921,0.051388888888888894,0
30004,1291394736519966726,0.07083333333333333,0
30005,1291395478987444225,0.5375,0
30006,1291395576236576769,0.0,0
30007,1291395835557752833,0.06818181818181818,0
30008,1291396511650250752,0.0,0
30009,1291396679720042497,0.125,0
30010,1291396965440335872,0.2,0
30011,1291397128267239426,0.03409090909090909,0
30012,1291397421294129155,0.0,0
30013,1291397489631924231,0.16,0
30014,1291397504328761348,0.018750000000000003,0
30015,1291397595076722688,0.5,0
30016,1291397862362886145,-0.3,0
30017,1291397887062994946,0.0,0
30018,1291399113158746113,0.0,0
30019,1291399418776870912,0.35000000000000003,0
30020,1291399618262073344,0.0,0
30021,1291399678949498882,0.0056818181818181785,0
30022,1291399909653000195,-0.05,0
30023,1291400083930521606,0.0,0
30024,1291400114959941643,0.0984848484848485,0
30025,1291400170265931776,0.32916666666666666,0
30026,1291400614774177792,0.0,0
30027,1291400624974659586,0.0,0
30028,1291401426594402310,0.25,0
30029,1291401573285863424,0.5499999999999999,0
30030,1291401702990475264,0.1,0
30031,1291402003109875712,0.0,0
30032,1291402526718332931,0.0,0
30033,1291403130371014657,-0.1,0
30034,1291403485167132678,0.0,0
30035,1291403625395257345,0.0,0
30036,1291403763966791680,0.5833333333333334,0
30037,1291403795931463680,0.2044155844155844,0
30038,1291403939708108806,0.275,0
30039,1291403960125972486,0.1845238095238096,0
30040,1291404156637511687,0.25,0
30041,1291404437722820609,0.0909090909090909,0
30042,1291404439421505541,0.2333333333333333,0
30043,1291404441564848130,0.11742424242424244,0
30044,1291404736470618112,0.25,0
30045,1291404752195129345,0.5,0
30046,1291405185068273664,0.3,0
30047,1291405518553186304,0.8,0
30048,1291405583094964224,0.386,0
30049,1291405641668612104,0.3,0
30050,1291405725370114049,0.03333333333333333,0
30051,1291406000495329280,0.14285714285714285,0
30052,1291406337860087808,0.0,0
30053,1291406826634870784,0.0,0
30054,1291406881139949568,0.3,0
30055,1291407072152567811,0.0,0
30056,1291407283990167552,-0.15,0
30057,1291407404182061056,0.8,0
30058,1291407638023086080,0.3,0
30059,1291407693455003650,0.0,0
30060,1291407840670814210,0.0,0
30061,1291408318183944193,0.0,0
30062,1291408536660897792,0.125,0
30063,1291408637584384000,0.10396825396825396,0
30064,1291408704638726146,0.4166666666666667,0
30065,1291408751501512705,0.0,0
30066,1291409524029566976,-0.13,0
30067,1291409586302271496,-0.14166666666666666,0
30068,1291409593785110533,0.875,0
30069,1291409635866550277,0.0,0
30070,1291409715574870022,0.0,0
30071,1291409903005900801,0.5,0
30072,1291409920806588417,-0.1,0
30073,1291409958270119941,0.0,0
30074,1291410015044218883,0.4051339285714286,0
30075,1291410102910701572,0.5,0
30076,1291410385715765254,0.08055555555555555,0
30077,1291410561440325638,0.1590909090909091,0
30078,1291410570709696513,0.506060606060606,0
30079,1291410738024787969,0.31666666666666665,0
30080,1291411343501910031,0.3444444444444444,0
30081,1291411513324924931,0.14,0
30082,1291411552365678596,-0.041666666666666664,0
30083,1291411674155474945,0.025,0
30084,1291412226415316992,0.25,0
30085,1291412236154449923,0.04545454545454545,0
30086,1291412239832891394,0.0,0
30087,1291412265099550726,-0.013611111111111112,0
30088,1291412627298582528,-0.1,0
30089,1291412775894425601,0.0,0
30090,1291412777156960257,0.4166666666666667,0
30091,1291413058225569792,0.6,0
30092,1291413074646196224,0.0,0
30093,1291413276530794500,0.115,0
30094,1291413482177536001,0.32,0
30095,1291413632396427265,0.5,0
30096,1291414208769335298,0.215,0
30097,1291414295566143488,0.25,0
30098,1291414451179016205,0.2333333333333333,0
30099,1291414585640128512,0.6499999999999999,0
30100,1291414597354881024,0.14166666666666666,0
30101,1291414739550076929,0.75,0
30102,1291414765550489600,-0.06666666666666668,0
30103,1291414877874135041,0.0,0
30104,1291415004068163584,-0.075,0
30105,1291415416380821506,0.0,0
30106,1291415848997883907,0.0,0
30107,1291416471915003905,0.012045454545454526,0
30108,1291416829747818498,0.5,0
30109,1291416982831738881,0.4,0
30110,1291417109415768074,0.1,0
30111,1291417335501402112,0.1,0
30112,1291417668189409281,0.5583333333333333,0
30113,1291417893498912777,0.13636363636363635,0
30114,1291418438074867717,0.5,0
30115,1291418738336632833,0.0,0
30116,1291418742631444480,0.45,0
30117,1291418788206977025,-0.3125,0
30118,1291419412214566912,0.0,0
30119,1291419437074128896,-0.1953125,0
30120,1291419583518257152,-0.02000000000000001,0
30121,1291419765387350017,0.25,0
30122,1291419874615537665,-0.125,0
30123,1291419943695769601,-0.35000000000000003,0
30124,1291420095441444867,0.06666666666666671,0
30125,1291420192136994816,-0.1,0
30126,1291420497851428864,0.4787878787878788,0
30127,1291420824583524352,0.0,0
30128,1291420909073346563,0.0,0
30129,1291421044465688579,0.0909090909090909,0
30130,1291421433155878913,0.3444444444444445,0
30131,1291422047659122688,0.375,0
30132,1291422109101686787,0.1938888888888889,0
30133,1291422292573138945,0.14242424242424245,0
30134,1291422374345269248,0.35000000000000003,0
30135,1291423212828610561,0.0,0
30136,1291423244726071296,0.225,0
30137,1291423472665714693,0.3416666666666666,0
30138,1291423494845149184,-0.2,0
30139,1291423743835697154,0.0,0
30140,1291423850127753217,0.145,0
30141,1291423920873025537,-0.75,0
30142,1291424002687336448,0.0,0
30143,1291424199244996610,0.0,0
30144,1291424425615613954,-0.26666666666666666,0
30145,1291424634764554240,-0.03333333333333333,0
30146,1291425048079761409,0.26875,0
30147,1291425449663488001,0.275,0
30148,1291425774302564353,0.3631944444444444,0
30149,1291425829411418114,0.0,0
30150,1291426147163607041,0.175,0
30151,1291426387136581638,5.551115123125783e-17,0
30152,1291426422280650752,0.0,0
30153,1291427146909593601,0.425,0
30154,1291427451831083008,0.3,0
30155,1291427621436194817,0.0,0
30156,1291427762847100928,0.0,0
30157,1291427822234345472,0.0,0
30158,1291428145317330945,0.30873015873015874,0
30159,1291428195707826176,0.3181818181818182,0
30160,1291428207560810496,0.25,0
30161,1291428312481517570,0.21875,0
30162,1291428412838617094,0.13636363636363635,0
30163,1291428448116719616,-0.04375,0
30164,1291428543021355014,0.13636363636363635,0
30165,1291428792637030400,0.0,0
30166,1291429055938535425,0.13333333333333333,0
30167,1291429375477460992,0.0,0
30168,1291429457211715584,-0.07500000000000001,0
30169,1291429478460207105,-0.3458333333333333,0
30170,1291429731678724096,0.0,0
30171,1291430041746718720,0.16666666666666666,0
30172,1291430606535000065,0.146,0
30173,1291430665309827073,0.195436507936508,0
30174,1291430719617667076,0.0,0
30175,1291430783412994049,0.08095238095238096,0
30176,1291431245298073601,0.5,0
30177,1291431710135955456,0.13636363636363635,0
30178,1291431787105628160,0.2424242424242425,0
30179,1291432302694805507,0.1,0
30180,1291432458249031682,0.0,0
30181,1291432536980193281,0.43333333333333335,0
30182,1291432602042273794,0.5,0
30183,1291432901993803778,-0.05,0
30184,1291432955286519808,0.5,0
30185,1291433162225209346,0.0,0
30186,1291433273906929672,-0.3,0
