,Tweet_ID,Score,Twitt_Text
165000,1257100305180823553,-0.175,0
165001,1257100339934908416,0.0,0
165002,1257100639768887296,-0.09375,0
165003,1257101019193806849,0.2272727272727273,0
165004,1257101208218750982,0.0909090909090909,0
165005,1257101309645291521,0.0,0
165006,1257101369317695489,-0.08333333333333333,0
165007,1257101382164889600,0.0,0
165008,1257101560607240192,0.020833333333333332,0
165009,1257101583957069825,-0.125,0
165010,1257101948861526018,0.7,0
165011,1257102188695834625,0.0,0
165012,1257102454300303362,0.0,0
165013,1257102580876001280,-0.5,0
165014,1257102608243834882,0.0909090909090909,0
165015,1257103135241273347,0.7,0
165016,1257103194100031494,-0.125,0
165017,1257103280674533376,0.2772727272727272,0
165018,1257103284117991424,-0.1277777777777778,0
165019,1257103382851973120,0.3535714285714285,0
165020,1257104168533327881,0.0,0
165021,1257104338528415744,0.0,0
165022,1257104567008989184,0.0,0
165023,1257105325431414790,0.14669312169312168,0
165024,1257105401016967168,0.2,0
165025,1257106047254196224,0.2909090909090909,0
165026,1257106160370450432,0.0,0
165027,1257106244265000962,0.425,0
165028,1257106607537782785,0.11666666666666665,0
165029,1257106812001759232,0.05,0
165030,1257106938938220546,1.0,0
165031,1257107185517031425,0.0,0
165032,1257107255192948736,0.21212121212121213,0
165033,1257107341897535495,0.3125,0
165034,1257107408633114625,0.2,0
165035,1257107479902683137,0.1,0
165036,1257107767086776322,0.0,0
165037,1257107801693880322,0.2,0
165038,1257107849953583104,-0.13181818181818186,0
165039,1257108097912406016,0.04761904761904761,0
165040,1257108227717652482,0.0,0
165041,1257108229982531584,0.6,0
165042,1257108584044912647,-0.175,0
165043,1257108611534401538,0.5333333333333333,0
165044,1257108645537554434,-0.390625,0
165045,1257108822390460419,0.018181818181818167,0
165046,1257108901331374080,0.2,0
165047,1257108952392757248,-0.175,0
165048,1257109310297051139,-0.175,0
165049,1257109355700330508,0.0,0
165050,1257109394740916224,0.0,0
165051,1257109691496378369,0.05,0
165052,1257109723859628034,-0.175,0
165053,1257110065846378497,0.5,0
165054,1257110231592640512,-0.175,0
165055,1257110588364382208,-0.175,0
165056,1257110773463162880,0.0,0
165057,1257111179148787712,0.0,0
165058,1257111300213297156,-0.5,0
165059,1257111895364063237,0.0,0
165060,1257112213615239168,0.5,0
165061,1257112326911729664,0.375,0
165062,1257112449280606208,0.22424242424242424,0
165063,1257112743930363904,-0.1,0
165064,1257112839334002688,-0.5,0
165065,1257112868253827073,0.28409090909090906,0
165066,1257113679792914437,0.4802083333333333,0
165067,1257113776463192066,0.2,0
